3.de.pool.ntp.org;   1;    0.037888;    0.000000;    0.011035;    -0.078417
3.de.pool.ntp.org;   2;    0.038025;    0.000408;    0.010831;    -0.078571
3.de.pool.ntp.org;   3;    0.038147;    0.000408;    0.010837;    -0.078915
3.de.pool.ntp.org;   4;    0.038269;    0.000888;    0.010591;    -0.078767
3.de.pool.ntp.org;   5;    0.038391;    0.000888;    0.010743;    -0.078910
3.de.pool.ntp.org;   6;    0.038513;    0.000888;    0.010733;    -0.078978
3.de.pool.ntp.org;   7;    0.038620;    0.000888;    0.010754;    -0.079012
3.de.pool.ntp.org;   8;    0.038742;    0.000888;    0.010715;    -0.079070
3.de.pool.ntp.org;   9;    0.038864;    0.000493;    0.010729;    -0.079119
3.de.pool.ntp.org;   10;    0.038986;    0.000493;    0.010745;    -0.079177
3.de.pool.ntp.org;   11;    0.039108;    0.000325;    0.010734;    -0.079245
3.de.pool.ntp.org;   12;    0.039230;    0.000129;    0.010689;    -0.079238
3.de.pool.ntp.org;   13;    0.039352;    0.000129;    0.010713;    -0.079317
3.de.pool.ntp.org;   14;    0.039474;    0.000129;    0.010754;    -0.079406
3.de.pool.ntp.org;   15;    0.039581;    0.000684;    0.011032;    -0.079762
3.de.pool.ntp.org;   16;    0.039703;    0.000684;    0.010755;    -0.079540
3.de.pool.ntp.org;   17;    0.039825;    0.000895;    0.010584;    -0.079513
3.de.pool.ntp.org;   18;    0.039948;    0.000895;    0.010636;    -0.079523
3.de.pool.ntp.org;   19;    0.040070;    0.000895;    0.010633;    -0.079627
3.de.pool.ntp.org;   20;    0.040192;    0.000895;    0.010744;    -0.079748
3.de.pool.ntp.org;   21;    0.040314;    0.000895;    0.010719;    -0.079812
3.de.pool.ntp.org;   22;    0.040421;    0.000895;    0.010774;    -0.079869
3.de.pool.ntp.org;   23;    0.040543;    0.000379;    0.010727;    -0.079936
3.de.pool.ntp.org;   24;    0.040665;    0.000379;    0.010712;    -0.079996
3.de.pool.ntp.org;   25;    0.040787;    0.000282;    0.010739;    -0.080052
3.de.pool.ntp.org;   26;    0.040909;    0.000409;    0.010837;    -0.080200
3.de.pool.ntp.org;   27;    0.041031;    0.000251;    0.010724;    -0.080172
3.de.pool.ntp.org;   28;    0.041153;    0.000251;    0.010756;    -0.080208
3.de.pool.ntp.org;   29;    0.041275;    0.000251;    0.010764;    -0.080252
3.de.pool.ntp.org;   30;    0.041382;    0.000251;    0.010745;    -0.080287
3.de.pool.ntp.org;   31;    0.041504;    0.000276;    0.010699;    -0.080305
3.de.pool.ntp.org;   32;    0.041626;    0.000276;    0.010757;    -0.080464
3.de.pool.ntp.org;   33;    0.041748;    0.000276;    0.010759;    -0.080505
3.de.pool.ntp.org;   34;    0.041870;    0.000294;    0.010617;    -0.080497
3.de.pool.ntp.org;   35;    0.041992;    0.000373;    0.010578;    -0.080555
3.de.pool.ntp.org;   36;    0.042114;    0.000419;    0.010787;    -0.080655
3.de.pool.ntp.org;   37;    0.042221;    0.000503;    0.010829;    -0.080831
3.de.pool.ntp.org;   38;    0.042343;    0.000503;    0.010744;    -0.080754
3.de.pool.ntp.org;   39;    0.042465;    0.000503;    0.010798;    -0.080836
3.de.pool.ntp.org;   40;    0.042587;    0.000503;    0.010753;    -0.080906
3.de.pool.ntp.org;   41;    0.042709;    0.000503;    0.010749;    -0.080953
3.de.pool.ntp.org;   42;    0.042831;    0.000503;    0.010732;    -0.080958
3.de.pool.ntp.org;   43;    0.042953;    0.000194;    0.010740;    -0.081056
3.de.pool.ntp.org;   44;    0.043060;    0.000194;    0.010740;    -0.081146
3.de.pool.ntp.org;   45;    0.043182;    0.000133;    0.010775;    -0.081200
3.de.pool.ntp.org;   46;    0.043304;    0.000165;    0.010716;    -0.081274
3.de.pool.ntp.org;   47;    0.043442;    0.000144;    0.010703;    -0.081263
3.de.pool.ntp.org;   48;    0.043564;    0.000144;    0.010741;    -0.081374
3.de.pool.ntp.org;   49;    0.043686;    0.000144;    0.010749;    -0.081428
3.de.pool.ntp.org;   50;    0.043808;    0.000144;    0.010750;    -0.081451
3.de.pool.ntp.org;   51;    0.043930;    0.000144;    0.010755;    -0.081525
3.de.pool.ntp.org;   52;    0.044037;    0.000360;    0.010883;    -0.081684
3.de.pool.ntp.org;   53;    0.044159;    0.000360;    0.010706;    -0.081596
3.de.pool.ntp.org;   54;    0.044281;    0.000360;    0.010814;    -0.081717
3.de.pool.ntp.org;   55;    0.044403;    0.000354;    0.010758;    -0.081750
3.de.pool.ntp.org;   56;    0.044525;    0.000354;    0.010770;    -0.081789
3.de.pool.ntp.org;   57;    0.044647;    0.000602;    0.010582;    -0.081775
3.de.pool.ntp.org;   58;    0.044769;    0.000602;    0.010583;    -0.081837
3.de.pool.ntp.org;   59;    0.044876;    0.000602;    0.010626;    -0.081875
3.de.pool.ntp.org;   60;    0.044998;    0.000465;    0.010725;    -0.082031
3.de.pool.ntp.org;   61;    0.045120;    0.000465;    0.010722;    -0.082107
3.de.pool.ntp.org;   62;    0.045242;    0.000385;    0.010774;    -0.082137
3.de.pool.ntp.org;   63;    0.045364;    0.000421;    0.010792;    -0.082207
3.de.pool.ntp.org;   64;    0.045486;    0.000421;    0.010771;    -0.082309
3.de.pool.ntp.org;   65;    0.045609;    0.000419;    0.010753;    -0.082343
3.de.pool.ntp.org;   66;    0.045715;    0.000333;    0.010719;    -0.082353
3.de.pool.ntp.org;   67;    0.045837;    0.000148;    0.010730;    -0.082373
3.de.pool.ntp.org;   68;    0.045959;    0.000148;    0.010768;    -0.082494
3.de.pool.ntp.org;   69;    0.046082;    0.000219;    0.010683;    -0.082535
3.de.pool.ntp.org;   70;    0.046204;    0.000219;    0.010744;    -0.082576
3.de.pool.ntp.org;   71;    0.046326;    0.000175;    0.010734;    -0.082640
3.de.pool.ntp.org;   72;    0.046448;    0.000171;    0.010699;    -0.082679
3.de.pool.ntp.org;   73;    0.046570;    0.000171;    0.010738;    -0.082781
3.de.pool.ntp.org;   74;    0.046677;    0.000171;    0.010757;    -0.082825
3.de.pool.ntp.org;   75;    0.046799;    0.000171;    0.010752;    -0.082916
3.de.pool.ntp.org;   76;    0.046921;    0.000148;    0.010736;    -0.082917
3.de.pool.ntp.org;   77;    0.047043;    0.000203;    0.010656;    -0.082882
3.de.pool.ntp.org;   78;    0.047165;    0.000556;    0.010934;    -0.083241
3.de.pool.ntp.org;   79;    0.015411;    0.000556;    0.010717;    -0.083060
3.de.pool.ntp.org;   80;    0.015518;    0.000556;    0.010748;    -0.083165
3.de.pool.ntp.org;   81;    0.015640;    0.000556;    0.010746;    -0.083172
3.de.pool.ntp.org;   82;    0.015762;    0.000556;    0.010739;    -0.083304
3.de.pool.ntp.org;   83;    0.015884;    0.000556;    0.010769;    -0.083324
3.de.pool.ntp.org;   84;    0.016006;    0.001037;    0.011174;    -0.083836
3.de.pool.ntp.org;   85;    0.016129;    0.000914;    0.010752;    -0.083439
3.de.pool.ntp.org;   86;    0.016251;    0.000990;    0.010679;    -0.083502
3.de.pool.ntp.org;   87;    0.016373;    0.000990;    0.010866;    -0.083628
3.de.pool.ntp.org;   88;    0.016479;    0.000990;    0.010742;    -0.083589
3.de.pool.ntp.org;   89;    0.016602;    0.000990;    0.010730;    -0.083674
3.de.pool.ntp.org;   90;    0.016724;    0.000990;    0.010752;    -0.083735
3.de.pool.ntp.org;   91;    0.016846;    0.000990;    0.010752;    -0.083797
3.de.pool.ntp.org;   92;    0.016968;    0.000373;    0.010778;    -0.083871
3.de.pool.ntp.org;   93;    0.017105;    0.000373;    0.010705;    -0.083817
3.de.pool.ntp.org;   94;    0.017227;    0.000321;    0.010741;    -0.083957
3.de.pool.ntp.org;   95;    0.017334;    0.001029;    0.011219;    -0.084535
3.de.pool.ntp.org;   96;    0.017456;    0.001029;    0.010773;    -0.084089
3.de.pool.ntp.org;   97;    0.017578;    0.001245;    0.010597;    -0.084062
3.de.pool.ntp.org;   98;    0.017700;    0.001245;    0.010664;    -0.084069
3.de.pool.ntp.org;   99;    0.017822;    0.001254;    0.010592;    -0.084180
3.de.pool.ntp.org;   100;    0.017944;    0.001254;    0.010825;    -0.084228
